Category,Year,Statement,TaxonomyA_Categories,TaxonomyA_Explanations,TaxonomyB_Categories,TaxonomyB_Explanations,SourceCSV,Cluster
Hines,2019,"Hines has increased minority hires to more than 40% over the past two years, and, within property management, women and minorities now make up 69% of our U.S. employees.",,,3.0,The statement acknowledges progress made in increasing minority hires and representation of women and minorities in the U.S. workforce.,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Our go-forward strategy aims to build significantly on our success to date. In 2020, we will focus on aggregating and empowering our grassroots affinity groups as a way to better scale our efforts.",5.0,This statement refers to a detailed plan to build on current success by focusing on grassroots affinity groups in 2020.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Hines is committed to improving the built environment for people and the planet. Since our firm’s beginning, we’ve endeavored to bring the most responsible, sustainable practices to Hines projects, and we continue to lead our industry in creating sustainability benchmarks, setting and raising the bar, and building for the future.",2.0,This statement shows a high-level commitment to improving the built environment and leading the industry in creating sustainability benchmarks.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"At Hines, we know that a sustainable approach to real estate isn’t just better for people, communities, and our environment, it also makes good business sense.",2.0,This statement shows a high-level commitment to a sustainable approach to real estate.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Moving forward, we will continue to innovate and explore new ways to improve our performance by testing emerging technologies, collaborating with building owners and tenants, and working with industry leaders to promote and strengthen certification programs that help drive excellence.",5.0,"This statement shows a detailed plan or roadmap for future sustainability efforts, including innovation, collaboration, and promotion of certification programs.",,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"At Hines, sustainable development is driven by people who have a deep understanding of the markets we serve and a passion for bringing quality and efficiency to every Hines building.",2.0,This statement shows a high-level commitment to sustainable development.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,We pursue green-building and well-building certifications and ratings to measure our success and benchmark our progress.,3.0,This statement shows a specific numeric target for pursuing green-building and well-building certifications and ratings.,,,Hines_2019_Hines_2019_classification.csv,3
Hines,2019,"Hines has managed properties since our beginning. We recognize operational excellence as a core value, and we are committed to the highest standards of social and environmental responsibility in every building we own or manage for third parties.",2.0,This statement shows a high-level commitment to social and environmental responsibility in property management.,2.0,This statement mentions a past commitment to managing properties with a focus on operational excellence and social and environmental responsibility.,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,Hines has helped pioneer sustainability in real estate from the beginning. Gerald Hines’ dedication to creating a built environment that is good for people and the planet has guided our company to take a leadership role in developing and implementing sustainable practices across the real estate industry.,2.0,This statement shows a high-level commitment to pioneering sustainability in real estate.,3.0,This statement acknowledges progress in pioneering sustainability in real estate.,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"In 1998, Hines collaborated with USGBC to formalize the energy-efficiency standards we’d set forth in our own buildings, helping to create what is now the Leadership in Energy and Environmental Design (LEED) certification program.",2.0,This statement refers to a high-level commitment to energy efficiency and sustainable building practices.,3.0,This statement acknowledges progress in the form of the creation of the LEED certification program.,Hines_2019_Hines_2019_classification.csv,4
Hines,2019,"We continue to be actively involved in LEED, with more than 100 projects — representing more than 66.8 million square feet — that have been certified, pre-certified, or registered under various LEED rating systems.",2.0,This statement indicates a continued commitment to LEED certification for future projects.,3.0,"This statement acknowledges progress in the form of over 100 projects that have been certified, pre-certified, or registered under LEED.",Hines_2019_Hines_2019_classification.csv,3
Hines,2019,"Hines became a founding alliance member of the Well Living Lab in order to help maximize the health, happiness, and productivity of our employees, tenants, and partners.",2.0,"This statement indicates a high-level commitment to the health and well-being of employees, tenants, and partners.",2.0,This statement mentions a past commitment to become a founding alliance member of the Well Living Lab.,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Hines achieved our first WELL certification in 2018, and we’ve registered multiple properties for WELL certification.",3.0,This statement indicates a specific numeric target in the form of registering multiple properties for WELL certification.,3.0,This statement acknowledges progress in the form of achieving the first WELL certification in 2018.,Hines_2019_Hines_2019_classification.csv,3
Hines,2019,"In 2019, Hines achieved its first two Fitwel certifications at Constitution Center in Washington, D.C. and Owens Corning World Headquarters in Toledo, Ohio.",,,3.0,This statement acknowledges progress in the form of achieving the first two Fitwel certifications in 2019.,Hines_2019_Hines_2019_classification.csv,3
Hines,2019,Bayside is Toronto’s first LEED-ND Gold Certified neighborhood. Aqualina has earned LEED Platinum certification from the Canada Green Building Council becoming the first LEED Platinum multi-unit residential high-rise (>10 stories) condominium in Toronto and the second in Canada.,,,3.0,This statement acknowledges progress in the form of achieving LEED-ND Gold Certification for Bayside and LEED Platinum certification for Aqualina.,Hines_2019_Hines_2019_classification.csv,3
Hines,2019,The Include Six Buildings management team is working with tenants to explore new development will be fossil-fuel free and utilize renewable energy sources when possible.,2.0,This statement refers to a high-level commitment to develop a fossil-fuel free building utilizing renewable energy sources.,,,Hines_2019_Hines_2019_classification.csv,4
Hines,2019,"The planning scheme, which includes a total of 2,780 bike-parking spaces, promotes multi-modal transportation — walking, biking, and public transit — for up to 60% of local trips.",3.0,This statement refers to a specific numeric target for promoting multi-modal transportation for up to 60% of local trips.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,Cherrywood is positioned to earn impressive recognition for its sustainability efforts. It will be certified as a WELL Gold Community and three office buildings will be WELL Gold certified for core and shell.,3.0,This statement refers to a specific numeric target of achieving WELL Gold certification for the community and three office buildings.,,,Hines_2019_Hines_2019_classification.csv,3
Hines,2019,"The Hines investment platform leverages our development expertise and emphasizes our strength as a vertically integrated real estate business. Our investment strategies are based on sound research and local market knowledge, so we can manage risk, build resilience, and generate sustainable returns.",2.0,"This statement refers to a high-level commitment to manage risk, build resilience, and generate sustainable returns.",,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"We believe environmental, social, and governance (ESG) factors are critical performance indicators, and we deliver value to our partners and our company by optimizing ESG opportunities.",2.0,This statement refers to a high-level commitment to optimize ESG opportunities.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,Our investment team places emphasis on environmental sustainability and improving the footprint of our assets under management.,2.0,This statement refers to a high-level commitment to environmental sustainability and improving the footprint of assets under management.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"HECF has achieved the highest possible rating of five out of five green stars in the GRESB Real Estate Assessment and, for three consecutive years, HECF was named GRESB Global Sector Leader and ranked first among European diversified office/retail portfolios.",,,3.0,"This statement acknowledges progress or achievement of past commitments, as HECF has achieved the highest possible rating in the GRESB Real Estate Assessment for three consecutive years.",Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Hines is committed to performing its role as an owner and operator of real estate, and as an investment manager to our clients and partners, with the highest ethical standards. We strive to create value through real estate investments that improve the quality of the built environment and enhance the communities in which we operate. While doing so, we engage our tenants, partners, suppliers, and employees in sustainable practices to improve asset performance, conserve energy, and reduce greenhouse gas emissions.",2.0,This statement shows a high-level commitment to sustainability and reducing greenhouse gas emissions.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Specifically, we: • Operate with the highest level of ethical standards, with governance in place to ensure that these standards are followed. • Work diligently to meet stakeholders’ mutually agreed business objectives. • Engage employees, clients, and partners to understand the needs of each and the contribution they make to Hines’ business practices. • Create a work environment that values a capable, diverse workforce, provides challenging opportunities for employees, rewards performance, and is respectful of work/life balance. • Enhance and contribute to the communities in which we operate. • Encourage respect for the environment, identify and implement ways to limit greenhouse gas emissions, reduce energy consumption, limit water use, and minimize waste. • Encourage vendors and suppliers to engage in sustainable practices and consider those who do so when selecting contractors and vendors.",5.0,This statement provides a detailed plan or roadmap for how the company plans to engage in sustainable practices and reduce greenhouse gas emissions.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,"Moving forward, the firm will be looking for new data sources to help us collect more and better environmental metrics.",2.0,This statement shows a high-level commitment to improving the company's ability to track its environmental impact.,,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,Hines is committed to keeping stakeholders informed on an annual basis about our sustainability efforts and performance worldwide.,2.0,"This statement shows a high-level commitment to sustainability, but does not provide specific numeric targets or detailed plans.",,,Hines_2019_Hines_2019_classification.csv,1
Hines,2019,103-1 Emissions: Explanation of the material topic and its Boundary Hines does not track GHG emissions at this time,1.0,The company does not mention any future commitments to tracking GHG emissions.,1.0,The company does not mention any past commitments to tracking GHG emissions.,Hines_2019_Hines_2019_classification.csv,5
Hines,2019,305-5 Reduction of GHG emissions Hines does not track GHG emissions at this time,1.0,The company does not mention any future commitments to reducing GHG emissions.,1.0,The company does not mention any past commitments to reducing GHG emissions.,Hines_2019_Hines_2019_classification.csv,5
AG_Real_Estate,2023,"As part of our commitment to sustainable development, we have set ourselves the ambitious target of reducing our greenhouse gas emissions to zero by 2050.",4,This statement refers to a specific future commitment to achieve a net-zero or carbon-neutral target by 2050.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,0
AG_Real_Estate,2023,"We have also set interim targets for this long-term goal, based on CRREM decarbonisation trajectories.",3,This statement refers to specific numeric targets that are set as interim milestones towards the long-term goal of net-zero emissions.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"AG Real Estate is firmly committed to sustainable development and is continuing on its path towards a zero-emissions portfolio by 2050 by integrating environmental, social and governance objectives into its corporate strategy.","4, 5","This statement refers to a specific future commitment to achieve a net-zero or carbon-neutral target by 2050. | The integration of environmental, social and governance objectives into the corporate strategy indicates a detailed plan or roadmap towards achieving the commitment.",,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,Timeline of our actions,,,3,The timeline of actions refers to past commitments and their progress or achievements.,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"AG Real Estate’s sustainability report was updated in 2023 to better align with existing reporting systems such as CSRD, EPRA sBPR and GRESB.",6,"The alignment with existing reporting systems like CSRD, EPRA sBPR and GRESB indicates a commitment to science-based or external framework.",5,The update of the sustainability report in 2023 can be seen as an updated or extended commitment.,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"AG Real Estate aims to significantly reduce, and where possible eliminate, carbon emissions over time by renovating and retrofitting its existing portfolio of commercial, healthcare and other infrastructure premises.",3,This statement refers to a specific numeric target of reducing and possibly eliminating carbon emissions.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,Key performance indicators for energy and water consumption are monitored in real time.,5,This statement refers to a detailed plan or roadmap for monitoring energy and water consumption.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,4
AG_Real_Estate,2023,Continuing to install charging points for electric vehicles in all office building car parks.,5,This statement refers to a detailed plan or roadmap for installing charging points for electric vehicles.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"AG Real Estate has also completed several projects in Belgium and the Netherlands, developing more than 342,000 m² of rooftop solar panels, notably at the Port of Antwerp (27,000 m²) and the Amelo logistics site (61,000 m²).",,,3,This statement acknowledges progress or achieved past commitments of developing rooftop solar panels.,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"By 2023, all AG Real Estate’s installed solar panels will account for 73.5 MWp, producing around 60 MWh, enough to power 20,500 homes.",3,This statement refers to a specific numeric target of installed solar panels accounting for 73.5 MWp by 2023.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"AG Real Estate installs this clean energy solution using either an open-loop or closed-loop system, depending on the project.",5,This statement refers to a detailed plan or roadmap for installing clean energy solutions.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"Finally, AG Real Estate, in partnership with the French town of Colombes, is looking into the development of a new low-carbon residential area of around 1,500 homes, which will use geothermal energy for around 70% of their heating needs.",5,This statement refers to a detailed plan or roadmap for developing a new low-carbon residential area.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,3
AG_Real_Estate,2023,"The main objective of the Scholen van Morgen programme involved building and renovating 182 school buildings with a total surface area of 710,000 m², thus creating an enhanced learning environment for 133,000 pupils and their teachers.",,,3,This statement acknowledges progress or achieved past commitments of building and renovating school buildings.,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,Increasing initiatives to improve our performance,2,"This statement indicates a high-level commitment to improve performance, but does not provide specific details or targets.",,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,Ambitious 2024 targets,3,"This statement indicates specific numeric targets for the year 2024, but does not provide the details of these targets.",,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"Transition plan for climate change mitigation. A transition plan is being launched for all assets, in line with the ESRS.",5,This statement indicates a detailed plan or roadmap for climate change mitigation.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,2
AG_Real_Estate,2023,Second shot at GRESB reporting : we are determined to improve our score.,3,This statement indicates a specific numeric target to improve the GRESB score.,2,"This statement refers to a past commitment to GRESB reporting, but the status of the previous commitment is unknown.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,Past awards,,,3,This statement acknowledges progress or achievements in the form of past awards.,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"Our efforts to integrate rigorous ESG practices into the management of our existing portfolio apply, among other things, to our energy consumption, greenhouse gas emissions, water consumption and waste across our portfolio.",5,This statement indicates a detailed plan or roadmap for integrating ESG practices into portfolio management.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,4
AG_Real_Estate,2023,"ESG criteria are systematically considered right from the design stage of new projects, this extends to BREEAM certification, construction waste management and the use of renewable energy.",5,This statement indicates a detailed plan or roadmap for considering ESG criteria in new projects.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,3
AG_Real_Estate,2023,"In 2023, AG Real Estate’s Executive Committee established broader ESG performance targets. These include the company’s first GRESB report, the creation of online sustainability training, the setting of net-zero targets (as part of the NZAOA), a review of our EU taxonomy regulation alignment for several of our properties, and the integration of renewable energy into our operations.","5, 4","The company has outlined a detailed plan or roadmap for their ESG performance targets, including setting net-zero targets and integrating renewable energy into operations. | The company has set a net-zero target as part of their ESG performance targets.",,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,0
AG_Real_Estate,2023,"In December 2022, AG Real Estate committed to reducing greenhouse gas emissions from its permanent investment portfolio by 2030, with a longer-term commitment to a net-zero property portfolio by 2050. The company’s intermediate decarbonisation targets are set by the CRREM 1.5°C curves.","3, 4",The company has a specific numeric target to reduce greenhouse gas emissions from its permanent investment portfolio by 2030. | The company has a long-term commitment to a net-zero property portfolio by 2050.,2,The company mentions a past commitment made in December 2022 to reduce greenhouse gas emissions.,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,0
AG_Real_Estate,2023,"Our portfolio will reduce greenhouse gas emissions by 2030, with a longer-term commitment to a zero-emissions property portfolio by 2050;","3, 4",The company has a specific numeric target to reduce greenhouse gas emissions by 2030. | The company has a long-term commitment to a zero-emissions property portfolio by 2050.,,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,5
AG_Real_Estate,2023,"AG Real Estate’s operating activities emitted a total of 1007.2 tCO2e (financial year 2023), an increase of 13% compared with the financial year 2022 (892.2 tCO2e).",,,3,"The company acknowledges progress in terms of their carbon emissions, noting an increase from the previous year.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,"As part of Impact24, AG Real Estate is striving to achieve carbon neutrality in all its assessed operations. We aim to reduce our impact on the environment by reducing our carbon emissions and offsetting any remaining emissions.","4, 5","The company has a forward-looking commitment to achieve carbon neutrality in all its assessed operations, which aligns with the 'Net-Zero or Carbon-Neutral Target' category. | The company has a plan to reduce their carbon emissions and offset any remaining emissions, which aligns with the 'Detailed Plan or Roadmap' category.",3,"The company acknowledges progress towards their commitment by stating that all corporate carbon emissions for 2022 have already been offset, which aligns with the 'Acknowledged Progress / Achieved' category.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,5
AG_Real_Estate,2023,All corporate carbon emissions for 2022 have already been offset and those for 2023 are in the process of being offset. This will continue on an annual basis.,5,"The company has a plan to continue offsetting their carbon emissions on an annual basis, which aligns with the 'Detailed Plan or Roadmap' category.","3, 5","The company acknowledges progress towards their commitment by stating that all corporate carbon emissions for 2022 have already been offset, which aligns with the 'Acknowledged Progress / Achieved' category. | The company states that the offsetting of carbon emissions for 2023 is in progress, which aligns with the 'Updated/Extended Commitments' category.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,The carbon emissions (embodied carbon) of our development portfolio are not currently measured. This measurement will be carried out automatically for all new projects from 2024.,3,"The company has a specific numeric target to start measuring the carbon emissions of all new projects from 2024, which aligns with the 'Specific Numeric Target' category.",,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,3
AG_Real_Estate,2023,Collaborative initiative bringing together institutional investors who are committed to having zero-emission investment portfolios by 2050 and setting guidelines for the entire sector.,4,"This statement refers to a future commitment to achieve zero-emission investment portfolios by 2050, which falls under the 'Net-Zero or Carbon-Neutral Target' category.",,,AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,1
AG_Real_Estate,2023,Electricity Number/ Coverage Absolute Absolute Like-for like Like-for like total of in m² (%) consumption consumption consumption consumption Δ buildings 2023 2023 2022 2023 2022 2023,,,3,"This statement refers to past electricity consumption data, indicating progress towards energy efficiency goals, which falls under the 'Acknowledged Progress / Achieved' category.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,4
AG_Real_Estate,2023,Total Energy consumption and mix 2023 2022,,,3,"This statement refers to past total energy consumption data, indicating progress towards energy efficiency goals, which falls under the 'Acknowledged Progress / Achieved' category.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,4
AG_Real_Estate,2023,Carbon GHG Dir - GHG Dir - GHG Dir - GHG Dir - GHG Dir - GHG Dir - GHG Dir GHG Dir GHG Dir - GHG Dir - Scope 1 Scope 1 Scope 2 Scope 2 Scope 3 Scope 3 - Total - Total Total LfL Total LfL Δ 2023 2022 2023 2022 2023 2022 2023 2022 2023 2022,,,3,"This statement refers to past carbon emissions data, indicating progress towards carbon reduction goals, which falls under the 'Acknowledged Progress / Achieved' category.",AG_Real_Estate_2023_AG_Real_Estate_2023_classification.csv,5
Savills_UK,2022,"zero commitments and to this end have issued Net Zero Pathway strategies for more than 1,100 client assets, advised on 1 megatonne of carbon storage and 400,000 tonnes of rural carbon reduction.","4, 3","The company has issued Net Zero Pathway strategies, which is a specific type of commitment to reach net-zero emissions. | The company has advised on specific amounts of carbon storage and reduction, which are specific numeric targets.",,,Savills_UK_2022_nan_2022_classification.csv,0
Savills_UK,2022,"Savills sustainability experts have joined the UK Net Zero Carbon (UKNZC) Buildings Task Group, contributing to the standardisation of approaches to embodied and operational carbon in the built environment.",6,"By joining the UKNZC Buildings Task Group, the company is committing to a science-based or external framework for reducing emissions.",,,Savills_UK_2022_nan_2022_classification.csv,0
Savills_UK,2022,The standard sets out metrics by which net zero performance is evaluated as well as introducing performance targets and limits.,3,The standard introduces specific numeric targets and limits for net zero performance.,,,Savills_UK_2022_nan_2022_classification.csv,0
Savills_UK,2022,"This will be transformative for our industry, offering one definition and point of reference for developers, contractors, asset owners and managers, occupiers, financiers and funders wanting to demonstrate that their building is net zero.",4,The statement implies a commitment to achieving net-zero emissions for buildings.,,,Savills_UK_2022_nan_2022_classification.csv,0
Savills_UK,2022,a target to employ 100 apprentices by 2023 was soon surpassed as 2022 saw 230 apprentices working within our UK business.,3,This statement refers to a specific numeric target for future commitments.,3.0,This statement acknowledges progress towards a past commitment.,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,We are proud of our achievements to date and we look forward to continuing to develop our future talent.,2,This statement refers to a generic/high-level commitment for future actions.,,,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,"We continue to expand our own direct charitable engagements. In 2022 our people gave 4,780 working hours to charities, educational outreach, or pro bono projects. We also donated £726,000 to charities and community outreach initiatives.",2,This statement refers to a generic/high-level commitment for future actions.,3.0,This statement acknowledges progress towards a past commitment.,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,"Our social value measurement for 2021 increased by 10% compared with 2020, with £3.5million of social value generated benefitting communities surrounding our offices and managed sites.",,,3.0,This statement acknowledges progress towards a past commitment.,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,"Total scope 1 & 2 839 922 1,279 1,364 -9% -38.5%",,,3.0,This statement acknowledges progress towards a past commitment.,Savills_UK_2022_nan_2022_classification.csv,5
Savills_UK,2022,Undertake an annual “wellness programme” Action Undertake programme Annual Achieved 13,,,3.0,This statement acknowledges progress towards a past commitment.,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,Ensure that we have trained mental health champions across the business Number of champions 300 2023 Progressing 13,3,This statement refers to a specific numeric target for future commitments.,2.0,This statement mentions a past commitment with an unknown status.,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,Achieve Level 3 Disability Confident Employer award and at least maintain that level thereafter,2,This is a high-level commitment to maintain a certain level of disability confidence.,,,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,"Achieve minority ethnic recruitment for apprentices and graduates annually at least in line with the ethnic mix of the working age population, currently 18%",3,This is a specific numeric target for minority ethnic recruitment.,,,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,Ensure that the percentage of female directors increases,2,This is a high-level commitment to increase the percentage of female directors.,,,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,"To employ 100 apprentices across Savills UK, with a 50:50 male to female ratio",3,This is a specific numeric target for employing apprentices.,,,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,Ensure procurement of renewable electricity across our UK workspaces,2,This is a high-level commitment to procure renewable electricity.,,,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,Achieve net zero carbon across our UK workspaces and emissions from company owned vehicles,4,This is a commitment to achieve net-zero carbon emissions.,,,Savills_UK_2022_nan_2022_classification.csv,0
Savills_UK,2022,Report UK emissions footprint via public Energy Use and GHG disclosure,2,This is a high-level commitment to report emissions footprint.,3.0,This is an acknowledgement of progress towards reporting emissions footprint.,Savills_UK_2022_nan_2022_classification.csv,5
Savills_UK,2022,Undertake internal Scope 3 Emissions Assessment,2,This is a high-level commitment to undertake an emissions assessment.,3.0,This is an acknowledgement of progress towards undertaking an emissions assessment.,Savills_UK_2022_nan_2022_classification.csv,5
Savills_UK,2022,Develop and implement a sustainable travel policy for staff,2,This is a high-level commitment to develop and implement a sustainable travel policy.,3.0,This is an acknowledgement of progress towards developing and implementing a sustainable travel policy.,Savills_UK_2022_nan_2022_classification.csv,1
Savills_UK,2022,Reduce paper consumption usage from 2019 levels,2,This is a high-level commitment to reduce paper consumption.,3.0,This is an acknowledgement of progress towards reducing paper consumption.,Savills_UK_2022_nan_2022_classification.csv,4
Country_Garden_Holdings,2022,RESPONSIBILITY: PROMOTING CARBON NEUTRALITY AND FULFILLING CORPORATE RESPONSIBILITY,4,This statement refers to a forward-looking commitment to promote carbon neutrality.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,Contributing to Carbon Neutrality with Venture Capital: Green Investment and Industrial Incubation,5,This statement refers to a detailed plan or roadmap for contributing to carbon neutrality through green investments and industrial incubation.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,3
Country_Garden_Holdings,2022,A green urban future: A naturally-friendly city with resilience and carbon neutrality,4,This statement refers to a forward-looking commitment to create a carbon-neutral city.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,3
Country_Garden_Holdings,2022,Country Garden has set environmental performance-related targets as per the requirements of the ESG Reporting Guide.,3,This statement refers to a specific numeric target set for environmental performance.,2.0,This statement refers to a past commitment to set environmental performance-related targets.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,We established Bright Dream Robotics to develop smart construction robots and enhance intelligent level in engineering construction.,5,This statement refers to a detailed plan or roadmap for developing smart construction robots to enhance the level of intelligence in engineering construction.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,We established Country Garden Agriculture to apply cutting-edge unmanned equipment to advance Chinese agriculture.,5,This statement refers to a detailed plan or roadmap for advancing Chinese agriculture through the application of cutting-edge unmanned equipment.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Under the guidance of the national “dual carbon goals”, all walks of life are actively arranging for green transformation. As a representative of real estate enterprises, Country Garden has taken the lead in setting an example, vigorously implementing policies from the dimensions of green construction, green building, green engineering, green operation, etc.",2,This statement shows a high-level commitment to green transformation in line with national 'dual carbon goals'.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,3
Country_Garden_Holdings,2022,"We practice green carbon reduction through green smart construction, green investment, etc., in the hope of contributing our own share in propelling the society to put in place the sustainable development strategy.",2,This statement shows a high-level commitment to green carbon reduction through various strategies.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,3
Country_Garden_Holdings,2022,"As a responsible enterprise, Country Garden is committed to promoting our national “dual carbon goals”.",2,This statement shows a high-level commitment to promoting national 'dual carbon goals'.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,We strive to help achieve “carbon neutrality”.,4,This statement shows a commitment to achieving carbon neutrality.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"With the continuous advancement of the national “dual carbon goals” work, the traditional energy structure and industrial structure have been gradually adjusted, and the economic development has also begun to move towards green transformation.",2,This statement shows a high-level commitment to green transformation in line with national 'dual carbon goals'.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,3
Country_Garden_Holdings,2022,"In 2022, Country Garden Venture Capital made significant investments in carbon neutrality",3,This statement shows a specific numeric target of making significant investments in carbon neutrality in 2022.,3.0,This statement acknowledges progress towards carbon neutrality through significant investments made in 2022.,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
Country_Garden_Holdings,2022,"Upholding its vision of adhering to the investment of distributed power stations as the core business, Poly-Country Garden New Energy takes new energy system solution provider as its long-term development direction, provides comprehensive and high-quality green energy and carbon saving services to industrial and commercial owners, and contributes its own efforts to China’s carbon peaking and carbon neutrality goal.",2,This statement shows a high-level commitment to carbon neutrality and carbon peaking.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,4
Country_Garden_Holdings,2022,"In the future, Poly-Country Garden New Energy will continue to expand distributed photovoltaic power plants, energy storage, charging piles and supporting energy management and carbon management businesses, and strive to achieve an installed capacity of 8-10GW in 5 years, aiming to become the largest energy management and service provider for parks and communities in China in the future.","3, 5",This statement includes a specific numeric target for installed capacity in 5 years. | The statement outlines a detailed plan for expanding various aspects of their business.,,,Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,4
Country_Garden_Holdings,2022,"In 2022, Country Garden strictly implemented all of its existing corporate governance policies to ensure all the decisions making were based on trust and fairness, and were disclosed in an open and transparent manner to protect the interest of all shareholders, particularly the minority shareholders.",,,3.0,"This statement acknowledges progress in implementing corporate governance policies, which likely include sustainability commitments.",Country_Garden_Holdings_2022_Country_Garden_Holdings_2022_classification.csv,1
